Candidate,Cell_Viability,Necrosis,Cytoplasm_area,Cell_Death,Nuclei_Area,Bioactivity
Compound_I-N-52,118.7759373,1676.712154,157.101149,262.1910791,414.0359865,4.110565855
Compound_I-N-53,83.48057758,780.5082297,119.8697318,184.8306469,309.2625467,2.832328652
Compound_I-N-54,99.9004643,1761.145412,140.7443114,243.9832404,384.7697282,3.873438209
Compound_I-N-55,72.12521946,646.0773514,101.6678818,139.873619,268.9567073,3.895513968
Compound_I-N-56,52.66855678,580.00382,83.98739818,137.4043597,310.3288404,1.765425734
Compound_I-N-57,99.6493192,2205.504066,176.0186242,231.6232197,605.8248838,3.161361918
Compound_I-N-58,108.4735405,3979.186117,141.8960321,282.6095901,417.1441882,2.824886492
Compound_I-N-59,132.5616632,4133.677339,202.2399405,270.5306134,713.1834547,5.170051558
Compound_I-N-60,120.9826439,5867.020318,195.5048862,418.9006528,618.2623298,3.888142633
Compound_I-N-61,71.1702754,570.6407197,93.78793049,114.5616981,335.2290147,2.773252585
Compound_I-N-62,98.61919182,4265.508307,173.0745215,411.3691823,433.5695443,2.776116782
Compound_I-N-63,210.6516415,10797.426,401.7592846,528.8024543,1195.365193,5.7245996
Compound_I-N-64,88.357506,2419.227615,145.0345002,304.6140985,449.6227476,2.550041995
Compound_I-N-65,65.16490195,1295.283413,93.88854088,179.4450601,312.7511852,2.26269423
Compound_I-N-66,140.2779851,34348.56603,319.3564732,614.2418616,636.8705389,5.279787108
Compound_I-N-67,75.23366413,1325.245195,108.1231341,219.6017201,313.4275282,3.633863566
Compound_I-N-68,198.1573475,379749.0422,361.5365333,500.055919,600.6673073,13.38309803
Compound_I-N-69,168.0658824,15597.90615,322.6507582,881.9954669,629.4476262,4.181613454
Compound_I-N-70,68.67222873,913.3021062,114.7091884,197.3154004,289.3419054,3.706256747
Compound_I-N-71,67.88701039,1496.255227,102.8783763,199.9331172,316.4355162,2.401673957
Compound_I-N-72,127.6480087,2088.260795,181.4784359,274.7984147,630.0616047,4.103598716
Compound_I-N-73,177.6970774,60984.97233,347.4504844,920.3252579,697.565065,4.475826757
Compound_I-N-74,300.8969372,982702.3424,505.2161356,1042.808096,975.5266357,8.173498791
Compound_I-N-75,103.9592331,7143.576581,261.4985367,375.2116289,479.8490764,6.456750479
Compound_I-N-76,77.4914875,1204.686837,107.927388,180.2403641,263.4600433,2.439159506
Compound_I-N-77,300.8151706,817735.5391,1803.654804,3568.070457,2840.292504,14.92692964
Compound_I-N-78,117.3151761,1903.84685,153.880753,229.9320117,388.2144267,3.062734696
Compound_I-N-79,183.1420308,448741.3003,792.696742,1975.28421,840.6610433,8.254905471
Compound_I-N-80,210.6957798,6350.71832,376.8110862,562.1400339,1728.611185,5.817733577
Compound_I-N-81,822.028705,1556879964,7603.986198,8576.011013,7650.441774,15.28423744
Compound_I-N-82,265.9873439,4583.484406,347.9785009,398.3027916,1551.194553,5.392635762
Compound_I-N-83,580.8777367,28227959.49,1937.092299,3739.961261,5037.77584,10.92162304
Compound_I-N-84,199.873164,3665137.595,1018.304939,2516.179207,1108.927162,9.129406379
Compound_I-N-85,144.0787376,4848.190458,188.5884757,328.0534849,842.2564736,3.951403421
Compound_I-N-86,56.8759092,468.0572746,72.86266751,109.3866621,190.3378125,2.616414791
Compound_I-N-87,51.59178303,521.2528008,77.59925195,115.9866869,197.7318535,2.039154768
Compound_I-N-88,93.79488557,616.170753,102.9607635,137.8801692,312.8848011,4.696254624
Compound_I-N-89,174.9924963,1278.115429,154.9553313,176.0442332,707.3339051,4.756230513
Compound_I-N-90,182.9835437,1857.93879,174.2891855,250.0892155,815.7041858,5.798741388
Compound_I-N-91,44.50019258,253.2346107,64.98435226,97.32778073,164.4166957,2.521454736
Compound_I-N-92,2861.139291,N/A,1347097.811,926390.0887,1327030.718,63.6842252
Compound_I-N-93,43.22274024,413.2409838,66.55939138,106.5714757,205.8522101,1.904380692
Compound_I-N-94,43.8046757,273.4889155,50.52464679,78.06154716,184.8490717,1.535767514
Compound_I-N-95,59.35411774,639.329839,71.41766967,128.9381312,248.8390985,1.717298261
Compound_I-N-97,42.40981971,188.2514138,39.21524037,51.34327616,159.3185073,1.279826426
Compound_I-N-98,43.81330609,331.4222012,56.73142739,92.20306689,161.0903216,1.955275525
Compound_I-N-99,51.49148665,649.1395094,61.56328843,117.811386,205.5603401,1.719051263
Compound_I-N-100,77.05775217,965.1287877,87.74155309,156.2591341,281.9364909,2.566947153
Compound_I-N-101,39.45661175,298.8183371,40.21357305,66.20925618,112.16395,2.288514222
Compound_I-N-102,30.87817277,197.9684011,25.51241734,43.49120107,91.32573608,1.821761306
Compound_I-N-103,46.0105158,374.0487359,58.58710207,96.17659511,168.5474824,1.985192999
Compound_I-N-104,91.57471248,1067.684242,112.0316683,216.8270921,389.6062626,1.884716753
Compound_I-N-105,50.46426642,377.9969549,67.46669969,105.2073293,191.8697566,2.172226944
Compound_I-N-106,29.49840394,145.3306622,27.18018946,41.27904731,100.6944609,1.306798366
Compound_I-N-107,71.57142652,1173.426884,98.67511294,197.3880945,366.5284457,1.967966976
Compound_I-N-108,57.48250397,740.9272092,82.40635254,151.3214803,241.8508594,2.5517678
Compound_I-N-109,64.13788441,874.3935665,95.01665586,167.0755313,358.8207445,1.845377468
Compound_I-N-111,135.8486201,7074.481942,279.1527108,493.5390796,997.487147,4.203666426
Compound_I-N-113,215.9729098,12542.43818,509.753862,578.0706944,1565.282295,6.083197857
Compound_I-N-115,221.8399896,152371.2028,559.786588,1303.863139,2024.547131,5.052450772
Compound_I-N-116,201.8918987,53289.50314,596.3190114,1081.023511,1227.979125,5.418926795
Compound_I-N-117,83.98024091,2002.22796,121.7409044,255.8120341,309.074288,2.240027509
Compound_I-N-118,93.281472,770.5038066,123.2591932,174.4243873,371.7786689,4.737171011
Compound_I-N-119,84.65798123,3470.529939,157.8389399,363.9354501,520.0520189,1.590655286
Compound_I-N-120,81.39319302,3856.010641,165.8579087,420.7079494,510.8054135,1.627198932
Compound_I-N-121,132.1856369,4766.524949,205.341379,535.7644261,678.6338495,2.27755315
Compound_I-N-122,143.0819124,14047.71446,244.584681,706.9604123,780.8106616,2.843543315
Compound_I-N-123,122.4402994,4811.862823,209.4157904,575.5736641,113.0751554,2.018601309
Compound_I-N-124,111.4916154,5807.258432,192.3930455,546.555881,527.9182531,2.170398934
Compound_I-N-125,167.7162523,14276.0148,273.7317803,774.2195328,985.8223263,3.028435904
Compound_I-N-126,77.85358936,555.460433,95.84623646,142.2614671,289.1407142,3.648234649
Compound_I-N-127,146.8630345,22280.65881,281.0506155,732.9269226,890.1113874,4.664821465
Compound_I-N-128,47.68616215,306.5647525,56.93901984,113.4247844,210.2505324,2.101763566
Compound_I-N-129,37.70278604,366.9835165,41.73990672,58.03007536,151.2856719,1.642975938
Compound_I-N-130,40.63014107,246.3358583,52.80779587,92.59996146,178.8937084,1.641722304
Compound_I-N-131,59.48232144,250.7546734,51.60613992,99.26703697,190.2454251,1.833050541
Compound_I-N-132,54.26439503,301.9674988,58.27560245,116.4859996,171.3035015,1.810278894
Compound_I-N-133,240.7438896,6551.820899,511.1803655,948.8140221,1640.625314,3.503672743
Compound_I-N-134,37.4211897,189.219658,49.94672276,79.78923641,190.351701,1.456290055
Compound_I-N-135,157.723298,44660.69889,412.711178,946.0503766,1051.127348,4.339337159
Compound_I-N-136,383.835519,N/A,1011.787701,2019.436943,1423.829082,11.92560599
Compound_I-N-137,144.3196557,12729.66569,344.7285411,696.2868521,1034.980985,3.69365083
Compound_I-N-138,81.160363,1106.853335,119.9083028,209.1888113,294.7520235,2.300544691
Compound_I-N-139,140.6864186,12131.04372,225.9280492,589.5482124,759.0414474,3.997846809
Compound_I-N-140,99.71271463,758.1760284,121.716311,247.6099811,430.3745612,2.619375176
Compound_I-N-141,437.0035148,3101110626,2159.524513,4086.327571,4167.588836,14.43379549
Compound_I-N-142,71.04576525,1422.841766,92.37647807,181.6443479,204.7914577,1.986446668
Compound_I-N-143,100.4785372,2026.080648,116.2120244,228.9353552,321.0799642,2.088352092
Compound_I-N-144,61.16569987,1479.699022,88.08306569,185.3863575,185.6136292,1.790879906
Compound_I-N-145,111.0289007,11697.58888,298.2039604,762.6441056,419.8849885,3.979939075
Compound_I-N-146,198.9497452,17300800960,967.5177621,12608.00867,1746.453384,6.946588288
Compound_I-N-147,146.8780489,19690.56941,342.4352117,849.032652,878.843113,4.923236554
Compound_I-N-148,58.90915779,336.1479246,58.77725208,114.3972609,182.4461124,2.361911862
Compound_I-N-149,55.95995351,568.3386121,70.23289819,144.3688455,254.7930002,1.502292038
Compound_I-N-150,38.68745884,206.4424284,37.22006717,59.0959092,147.9805229,1.129081245
Compound_I-N-151,104.4728683,1066.224564,157.4526616,314.7057823,587.8200906,3.134206989
Compound_I-N-152,165.506992,5715541.043,492.4383646,1360.550732,792.647114,10.58615379
Compound_I-N-154,47.27236907,199.1931027,36.82717683,69.29055651,137.0136721,1.679832174
Compound_I-N-155,214.2883064,5488538.406,896.9641601,5469.470361,1708.247873,5.428347297
Compound_I-N-156,62.73702472,485.7936364,79.76862825,153.7823812,272.1280944,2.674153312
Compound_I-N-157,71.91862264,1017.982104,113.62833,247.048647,419.1082044,2.864891228
Compound_I-N-158,207.1049875,122892108.8,724.6703728,2293.295279,1470.305381,7.076036918
Compound_I-N-159,161.2726432,158809470.1,467.7399095,1294.547342,907.9649653,5.744986683
Compound_I-N-160,70.70879403,1642.491572,129.3303732,259.4081108,455.0756731,4.206865342
Compound_I-N-161,226.0785107,2.04E+11,678.745309,1347.201988,1666.772994,13.15191136
Compound_I-N-162,403.1873119,N/A,1038.214069,2098.983995,2385.010589,18.9455096
Compound_I-N-163,244.7234823,101225507.6,630.0492212,1957.370777,1562.875554,12.14372537
Compound_I-N-164,72.39854424,502.9227441,69.33799147,148.0663857,316.2907064,2.107304941
Compound_I-N-165,248.0872731,3.13E+12,944.4610774,4000.479242,1761.532421,9.82040668
Compound_I-N-166,90.89646181,686.5201293,133.7330325,246.1387029,416.9993239,2.495498945
Compound_I-N-167,49.49711466,237.1295489,38.04809374,86.06161119,138.6195745,1.785560746
Compound_I-N-168,50.54312953,356.0383664,62.11981978,125.4558227,232.4113628,2.834148245
Compound_I-N-169,171.3198859,1053492.484,510.9230705,2535.315776,1017.417446,5.947130013
Compound_I-N-170,206.2545256,2593877.888,118.5289146,4039.999024,1746.228377,7.117815097
Compound_I-N-171,95.04084402,1743.738178,165.0656629,435.6703484,459.3763375,2.93852802
Compound_I-N-172,72.21036761,452.9254444,68.66787816,128.3425684,255.5526691,2.268025728
Compound_I-N-173;Compound_I-N-214,56.28416682,866.6997915,115.5237691,230.3777914,321.5742324,2.387517966
Compound_I-N-174,101.7512859,1152.012777,116.3277024,246.2901582,333.6165687,3.027305102
Compound_I-N-175,54.95845145,479.1894677,72.25230886,131.6193947,241.5649483,2.404370264
Compound_I-N-176,171.5722353,1257639.555,441.5525259,1373.722583,867.6955372,7.337187548
Compound_I-N-177,255.9713083,292836475.1,961.1382579,3702.55993,1455.740244,9.950597449
Compound_I-N-178,334.7317425,N/A,2173.965498,5169.633443,2935.478866,15.01766055
Compound_I-N-179,308.8905012,105534610.3,1007.793917,3780.313501,1819.296058,10.82621278
Compound_I-N-180,63.75297393,784.6779615,66.8039735,126.2173895,158.1168817,1.753445214
Compound_I-N-181,82.12077461,1015.071995,124.122997,238.6380715,420.5537617,3.196561101
Compound_I-N-182;Compound_I-N-186,221.3056305,2982387.65,573.2755181,1279.650605,1188.374981,8.959793957
Compound_I-N-183,103.8817467,1186.572292,128.4063173,221.6773624,473.4124975,2.585960346
Compound_I-N-184,72.65743938,2584.356538,134.5821244,284.1313204,302.9398683,3.885600608
Compound_I-N-185,77.08855012,945.0658684,112.3538891,251.7516187,469.4411455,3.114125583
Compound_I-N-187,108.3271356,2249.241221,206.5700039,382.1422416,692.1187941,4.206679114
Compound_I-N-188,69.84544753,491.5566736,80.60179163,135.0161765,294.9192834,3.447694359
Compound_I-N-189,101.5359988,2062.546659,171.9603561,349.7964958,558.5985605,2.101321736
Compound_I-N-190,237.5411161,1.46E+12,786.723972,2814.085273,1649.993436,10.53683599
Compound_I-N-191,127.2793698,628.331299,98.82294177,181.5600501,436.8567287,2.176572267
Compound_I-N-192,20.13596564,85.96165641,14.80872831,21.51848278,47.61074223,0.923120378
Compound_I-N-193,92.99646391,494.4934632,100.7130446,244.2072604,373.973226,2.441186926
Compound_I-N-194,63.41810142,696.2213383,90.44429036,191.5699381,268.4747092,3.084243171
Compound_I-N-195,263.174746,121243303.4,758.3724651,2376.479473,1238.94503,8.700389634
Compound_I-N-196,69.50015898,486.6620004,77.25905092,124.4740707,246.0536958,2.868740338
Compound_I-N-197,38.63326336,338.9875785,62.35686644,107.2933351,154.7530934,2.330616611
Compound_I-N-198,81.20085953,1776.65541,134.9479987,298.2453469,552.2025918,4.202762716
Compound_I-N-199,85.60480225,1657.816312,135.5080096,264.4785007,523.6809101,4.533006438
Compound_I-N-200;Compound_I-N-271,191.7327662,252566.4007,576.2747141,2404.725782,1183.898576,6.412370488
Compound_I-N-201,190.4060815,46465104.18,595.1781008,1886.03323,1111.406241,7.152330513
Compound_I-N-202,86.1589006,3844.980848,130.8615323,216.1349698,289.9405716,4.473271898
Compound_I-N-203,48.37166889,359.5005608,58.30651728,115.7290266,230.2504494,2.138627868
Compound_I-N-204,65.07584697,792.9044694,101.5738511,219.4301548,365.6127911,2.913234205
Compound_I-N-205,63.54313476,836.9081926,113.2131931,196.797803,302.6793388,2.918225885
Compound_I-N-206,45.05423327,348.0390196,60.21710964,123.7480473,183.6197432,1.692846235
Compound_I-N-207,45.04867304,262.4917782,60.57431279,116.6421149,198.6346229,2.313479447
Compound_I-N-208,259.1742893,N/A,1403.357731,5600.128407,1981.413533,8.399801801
Compound_I-N-209,272.375134,12099093.3,673.0845083,1302.905056,1522.374734,11.56964497
Compound_I-N-210,346.3473573,N/A,1519.362845,3864.84114,3382.31391,17.09600874
Compound_I-N-211,76.94920796,369.1909221,50.95562177,123.6337052,239.2109518,1.173631197
Compound_I-N-212,241.4544976,203861194.5,941.2095479,3388.953212,1297.118127,13.64601725
Compound_I-N-213,108.6252277,3843.372337,278.5584107,725.6763092,637.5895377,4.811559829
Compound_I-N-215,187.8495494,14880870.71,588.8872989,1881.610746,1320.674636,7.855317329
Compound_I-N-216,185.5240086,195943.978,519.0141848,1519.697133,1130.826208,4.903474178
Compound_I-N-217,242.4415557,19008636.45,655.3658573,1283.257419,1513.279116,11.35796024
Compound_I-N-218,418.8602018,N/A,3198.830038,3705.025468,5852.375206,27.40534127
Compound_I-N-219,127.2445961,12449.07967,228.4844749,373.6110914,457.8521309,7.621755253
Compound_I-N-220,225.9426229,85963.36324,527.3124263,991.5429254,916.8787275,10.21973026
Compound_I-N-221,269.4168796,N/A,1512.111071,5949.006263,2320.708688,13.49211715
Compound_I-N-222,283.4271029,13913774.84,1267.245218,4235.003738,2097.033287,19.01111038
Compound_I-N-223,256.2273107,N/A,960.9807028,1614.584011,1394.84953,18.36753584
Compound_I-N-224,138.3524557,180094.79,357.7295952,633.4692311,753.5693308,7.67352525
Compound_I-N-225,254.9000112,6552513.126,737.4066904,1368.225319,1590.397789,16.503698
Compound_I-N-226,129.419284,60267.96553,271.7972332,862.3927723,690.1783719,4.640651754
Compound_I-N-227,142.9160756,2360.31792,192.9818924,457.6294057,707.7397882,3.17213509
Compound_I-N-228,184.779225,330211.5286,504.7646336,1642.320159,1349.401132,5.753077748
Compound_I-N-229,167.6233792,244810.3058,454.3535469,1440.934455,983.4324209,3.659183747
Compound_I-N-230,162.0169347,23662.47842,383.1205269,915.9892611,995.4498837,6.050412965
Compound_I-N-231,193.3987043,127620612.9,641.150598,3537.337186,1255.122316,5.534473339
Compound_I-N-232,231.8316294,N/A,115.439775,4127.855122,1714.331535,11.38845764
Compound_I-N-233,207.0922857,117591.8275,763.6606163,1046.087949,2135.248101,4.92450919
Compound_I-N-234,615.1820199,N/A,2430.787598,6492.299962,3721.303167,13.87679657
Compound_I-N-235,197.4598068,608921.032,800.7476731,3346.493823,2087.908182,6.860573775
Compound_I-N-236,168.976297,649135.1301,572.2214713,1406.000808,1233.606782,5.937278101
Compound_I-N-237,174.3782199,1010916.947,531.0001032,730.964879,1059.848446,11.28041469
Compound_I-N-238,346.0418854,6.88E+18,937.9292675,1916.994006,2469.237923,11.43437947
Compound_I-N-239,137.7476308,13994.54864,303.6218814,991.7141539,623.4010337,4.570389209
Compound_I-N-240,135.1442941,42984.07378,563.8808839,927.1042822,1259.098107,4.083538963
Compound_I-N-241,115.6830573,9167.790747,208.4693232,400.9612863,488.2469124,7.046327655
Compound_I-N-243,194.5211855,2.22E+12,678.550418,2869.799006,1287.958824,8.646863945
Compound_I-N-244,280.1111386,1.68E+16,1195.853119,4673.679114,2200.508772,12.51945834
Compound_I-N-246,223.3359651,9906602.693,808.5472926,2357.977865,1472.524222,12.23430759
Compound_I-N-247,262.9179197,1.14E+12,904.7071487,2428.849221,1799.566118,10.11433688
Compound_I-N-248,233.0910986,5009932554,613.4602364,1064.906914,1461.64863,8.231590552
Compound_I-N-249,221.1688714,52000254.05,731.1886561,2170.033135,1089.570603,10.14013852
Compound_I-N-250,445.3235195,N/A,1812.479613,6559.700255,2644.318564,13.95852357
Compound_I-N-251,144.1877693,710770.8423,337.2668253,1198.153876,913.2406892,5.22075394
Compound_I-N-252,236.6671691,103323530.8,669.4920784,1813.860101,1078.405797,13.08830176
Compound_I-N-253,233.016482,3579510.251,562.4984586,1364.246365,1237.501438,7.392009768
Compound_I-N-254,356.1125931,N/A,2251.182344,6405.888038,4003.652577,16.40639892
Compound_I-N-255,39.61937449,304.765969,60.07915193,83.45982087,162.3288374,1.926745552
Compound_I-N-256,182.5047623,592856.6605,416.6678284,916.6075096,1157.008295,9.071926504
Compound_I-N-257,150.1992532,3593313.999,518.0673097,2115.153375,1189.270423,5.254693555
Compound_I-N-258,232.3149073,3331315.372,545.9590514,968.2598367,1179.635369,11.81545962
Compound_I-N-259,150.210526,7343.571835,270.9036216,476.2685058,483.4516388,8.903183546
Compound_I-N-260,78.31052455,8458.157903,164.0352812,327.2454106,333.4610012,5.276627499
Compound_I-N-261,191.9572741,N/A,729.2936433,1900.964872,1579.510589,7.758408583
Compound_I-N-262,238.8300811,888025.335,1249.351307,4662.109833,1760.437304,6.867483234
Compound_I-N-263,450.7368918,2.15E+15,1105.608865,1898.727929,2393.122481,20.58884344
Compound_I-N-264,158.0019506,1000628.601,419.3516571,1097.750987,652.9995298,9.847975787
Compound_I-N-265,164.7295549,13448.07712,280.8714824,674.6986982,649.2050104,6.67512427
Compound_I-N-266,244.8240948,12757969.51,647.6480642,3051.632218,1531.869438,5.851879827
Compound_I-N-267,52.96142408,519.3357052,89.12261326,136.5231317,247.8470564,2.392764115
Compound_I-N-268,137.7602853,10496.7337,256.3576072,559.0045368,739.4022786,6.251976886
Compound_I-N-269,130.3028198,7834.898569,323.741231,550.048435,605.7653821,8.194741345
Compound_I-N-270,177.4124599,7765587.069,505.7251351,1290.711127,744.9587727,8.567940003
Compound_I-N-272,95.40252524,1014.888401,132.8629988,270.1648492,466.9787207,2.19958722
Compound_I-N-273,47.48795728,277.5911141,44.96004803,92.33004113,206.1975413,1.537322507
Compound_I-N-274,211.1900993,14408192.7,813.3218116,2632.77581,1010.571697,6.093784387
Compound_I-N-275,318.782795,N/A,1512.87961,4583.385624,2193.772564,14.78376299
Compound_I-N-276,121.4544949,863730.8618,389.0899559,1310.69309,726.6914618,5.48547611
Compound_I-N-277,236.0666083,121686047.8,760.1810507,3498.827815,1389.973472,8.226507408
Compound_I-N-278,181.2224872,12552101.14,114.2708647,1893.741835,912.123413,7.514509879
Compound_I-N-279,222.5430345,342487259.5,692.133666,2919.287322,1582.224175,6.804735532
Compound_I-N-280,278.6947259,68398206039,827.9210115,2906.041639,1977.236049,8.095477153
Compound_I-N-281,182.4225717,154631.7556,580.3345101,1188.108637,754.7195646,9.516432835
Compound_I-N-282,205.343984,815651.1842,559.7628912,2667.333853,1159.225468,5.502237915
Compound_I-N-283,106.3958533,12804.61674,267.0008719,542.4883511,545.7322621,7.339857937
Compound_I-N-284,220.0853542,2601692.36,728.6604212,1582.771561,1285.131035,8.656619029
Compound_I-N-285,199.0860183,39435013.88,636.3777153,1380.357767,925.8532451,7.83407397
Compound_I-N-286,37.47182956,343.763072,84.71749296,113.1020588,217.172474,2.142365769
Compound_I-N-287,251.228183,N/A,894.0529456,4062.022172,1222.000281,11.81559209
Compound_I-N-288,73.91250507,2291.49075,118.0401116,221.9982265,244.6338388,2.778797457
Compound_I-N-289,95.29345109,658.0613025,96.93773184,207.4009083,363.2840913,1.941277319
Compound_I-N-290,267.2153667,N/A,876.337674,3858.865728,1448.438856,10.24724633
Compound_I-O-1,150.4866268,3263.518265,217.9951317,320.628304,767.7939834,9.382870526
Compound_I-O-2,149.024778,1065.386351,153.5601827,159.7794055,588.9024258,6.634119806
Compound_I-O-3,42.61346898,347.063518,63.55255301,82.86190617,168.636761,2.702654779
Compound_I-O-4,404.2162229,N/A,1543.231892,2618.1832,2357.869767,28.97979423
Compound_I-O-5,84.87985876,1048.193262,107.5373517,163.9981461,329.214373,5.684028961
Compound_I-O-6,78.43366273,759.9277965,92.73759661,130.7733561,307.1984872,5.660536894
Compound_I-O-7,160.7971771,201088.4486,350.640795,575.2175372,586.5283254,6.681324099
Compound_I-O-8,2482.099299,N/A,112957.1951,1036455.739,68610.8874,30.81048255
Compound_I-O-9,135.7222536,3836.726132,159.3536539,315.9848447,570.312073,6.009855174
Compound_I-O-10,94.35530142,1248.013308,125.9502445,180.5094431,378.0941479,5.839734944
Compound_I-O-11,133.8406132,3719.463851,169.2826126,334.5546533,780.8344151,4.852155327
Compound_I-O-12,117.4862951,1425.127032,140.1046025,198.3152547,522.9402817,6.424948158
Compound_I-O-13,353.1185459,156806630.4,1261.100417,1940.640778,2170.333091,10.78627812
Compound_I-O-14,287.6539143,N/A,1223.203922,1704.638358,1942.804711,21.87926337
Compound_I-O-15,350.6427323,N/A,1301.373777,2619.476015,2052.415853,17.79335161
Compound_I-O-16,109.4315347,1183.048211,130.123204,151.4010203,267.908266,6.013165548
Compound_I-O-17,248.9221572,23226770.86,816.9177434,2132.433911,1320.120421,7.795437089
Compound_I-O-18,299.8046908,4462236.565,747.6282595,1314.076073,1861.817449,10.16720673
Compound_I-O-19,85.40456266,608.5410935,82.74157993,136.6018702,292.1707114,3.052689347
Compound_I-O-20,262.3929449,4681047.832,1120.702258,1906.792225,1091.964723,12.35340035
Compound_I-O-21,289.3214026,1556205.867,1493.978271,2661.444799,1480.88783,16.87745069
Compound_I-O-22,107.0041085,819.2986371,118.4777384,144.3621303,455.2948239,4.937536087
Compound_I-O-23,164.5289195,1273.797197,175.5465897,215.8036066,638.8250443,7.037430564
Compound_I-O-24,182.3481319,2305.657773,288.0838525,275.5049702,615.2149188,13.74517098
Compound_I-O-25,199.5136878,172350.7086,481.6870762,813.1060163,723.1465766,7.400024926
Compound_I-O-26,497.6579267,5.10E+11,3954.418326,6479.232683,3770.72441,29.11430329
Compound_I-O-27,537.0769616,N/A,3484.547287,19238.91199,3794.166949,32.28017427
Compound_I-O-28,405.8457054,639349101.7,2857.911163,5808.265924,3130.423287,25.84038829
Compound_I-O-29,556.6570888,23053193775,5596.618859,7836.984606,8337.468372,26.42355458
Compound_I-O-30,430.1724515,260385919.6,2818.401385,6774.774744,6306.141006,13.92378129
Compound_I-O-31,425.1088311,36579488.75,2055.678018,3874.199383,2859.586637,16.77070812
Compound_I-O-32,334.5028265,74846514.51,1118.181031,4374.948614,2481.987018,15.19939417
Compound_I-O-33,553.1998494,234231353.2,4698.75748,3703.698053,7894.545522,29.57445938
Compound_I-O-34,312.2183121,1167662313,1285.417981,4809.112415,2082.42626,15.61717948
Compound_I-O-35,234.6432761,848869.5423,874.2470345,2227.113997,2460.840033,15.50155765
Compound_I-O-36,331.6929804,317022098.9,1574.02422,6626.457932,2861.939217,13.95349334
Compound_I-O-37,513.0822118,22527481284,4481.916966,7334.633539,6556.305587,18.41042626
Compound_I-O-38,526.748387,1.37E+13,2398.943051,5295.552239,3586.835842,20.36062569
Compound_I-O-39,248.6467898,78878742.01,966.9998449,5737.484377,1719.061376,9.914702884
Compound_I-O-40,523.6622351,841282006.4,3029.337494,4377.941708,5855.722191,23.01204392
Compound_I-O-41,463.5755744,6584706209,4910.454065,10140.81332,5797.902278,16.19131615
Compound_I-O-42,417.8840619,1352312.151,1746.96263,4043.952112,2978.328836,15.5810181
